DEBUG:root:15:00:40.953 | Communications.py              | Line:43    | Class:SerialDevice    | Name:None                           -> INIT
DEBUG:root:08:39:17.665 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:39:33.061 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set cr 4/7\r\n'
DEBUG:root:08:39:33.168 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:39:33.280 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:08:39:33.386 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:39:33.496 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:08:39:33.603 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:39:50.124 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set cr 4/8\r\n'
DEBUG:root:08:39:50.230 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:39:50.341 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:08:39:50.448 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:39:50.560 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:08:39:50.666 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:40:07.055 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set bw 250\r\n'
DEBUG:root:08:40:07.162 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:40:07.280 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set cr 4/5\r\n'
DEBUG:root:08:40:07.387 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:40:07.495 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:08:40:07.602 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:40:07.715 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:08:40:07.821 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:40:24.115 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set cr 4/6\r\n'
DEBUG:root:08:40:24.223 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:40:24.331 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:08:40:24.437 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:40:24.548 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:08:40:24.654 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:40:40.077 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set cr 4/7\r\n'
DEBUG:root:08:40:40.183 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:40:40.296 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:08:40:40.402 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:40:40.516 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:08:40:40.622 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:40:56.089 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set cr 4/8\r\n'
DEBUG:root:08:40:56.196 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:40:56.306 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:08:40:56.414 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:40:56.523 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:08:40:56.631 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:41:07.099 | Communications.py              | Line:43    | Class:SerialDevice    | Name:None                           -> INIT
DEBUG:root:08:41:07.125 | Communications.py              | Line:65    | Class:SerialDevice    | Name:None                           -> Serial init: Serial port opened
DEBUG:root:08:41:07.131 | Communications.py              | Line:210   | Class:SerialDevice    | Name:None                           -> Serial receiveLoopThread: Start
DEBUG:root:08:41:07.232 | Communications.py              | Line:228   | Class:SerialDevice    | Name:None                           -> Serial sendLoopThread: Start
DEBUG:root:08:42:00.351 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'mac pause\r\n'
DEBUG:root:08:42:00.457 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'4294967245\r\n'
DEBUG:root:08:42:00.464 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set mod lora\r\n'
DEBUG:root:08:42:00.570 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:42:00.576 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set freq 915000000\r\n'
DEBUG:root:08:42:00.682 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:42:00.689 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set sf sf7\r\n'
DEBUG:root:08:42:00.796 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:42:00.802 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set bw 125\r\n'
DEBUG:root:08:42:00.909 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:42:00.915 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set cr 4/5\r\n'
DEBUG:root:08:42:01.022 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:42:01.028 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set pwr 20\r\n'
DEBUG:root:08:42:01.134 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:42:01.139 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set wdt 0\r\n'
DEBUG:root:08:42:01.246 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:42:01.252 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:08:42:01.360 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:42:01.468 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:08:42:01.575 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:42:01.686 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
